date,ticker,first30_high,first30_low,day_high,day_low,hi_match,lo_match,spike,both_match,hi_exact,lo_exact
2025-04-25,AAPL,208.1752,205.3178,208.3547,204.1200,0,0,0,0,0,0
2025-04-28,AAPL,210.5952,208.0561,210.5952,205.5500,1,0,1,0,1,0
2025-04-29,AAPL,210.3462,207.4786,211.3320,207.4786,0,1,1,0,0,1
2025-04-30,AAPL,208.8228,205.7863,210.4400,204.1100,0,0,0,0,0,0
2025-05-01,AAPL,211.5909,208.0063,212.1784,192.3300,0,0,0,0,0,0
2025-05-02,AAPL,205.5469,201.2951,235.3400,201.2951,0,1,1,0,0,1
2025-05-05,AAPL,203.2268,198.6465,204.4700,190.4000,0,0,0,0,0,0
2025-05-06,AAPL,199.0249,196.1771,204.4700,196.1771,0,1,1,0,0,1
2025-05-07,AAPL,198.5121,196.5057,200.5900,196.5057,0,1,1,0,0,1
2025-05-08,AAPL,197.2824,195.2411,198.4000,193.1200,0,0,0,0,0,0
2025-05-09,AAPL,199.6820,197.5462,199.6820,196.1600,1,0,1,0,1,0
2025-05-12,AAPL,210.6235,206.1194,212.7900,197.9200,0,0,0,0,0,0
2025-05-13,AAPL,210.9646,208.3625,211.2338,208.2900,0,1,1,0,0,0
2025-05-14,AAPL,212.9585,211.2039,213.2875,210.8800,0,0,0,0,0,0
2025-05-15,AAPL,211.8818,209.4393,211.8818,206.7200,1,0,1,0,1,0
2025-05-16,AAPL,211.9217,210.3664,211.9217,209.1302,1,0,1,0,1,0
2025-05-19,AAPL,207.6348,203.6370,210.6200,203.6370,0,1,1,0,0,1
2025-05-20,AAPL,207.6647,205.8403,211.1800,205.8403,0,1,1,0,0,1
2025-05-21,AAPL,205.1424,203.4376,206.2300,203.4376,0,1,1,0,0,1
2025-05-22,AAPL,200.8278,199.0909,202.3200,199.0909,0,1,1,0,0,1
2025-05-23,AAPL,196.4987,192.8699,201.8600,192.5400,0,0,0,0,0,0
2025-05-27,AAPL,198.5625,196.8278,199.1600,193.1000,0,0,0,0,0,0
2025-05-28,AAPL,202.1117,199.2903,220.1700,197.8300,0,0,0,0,0,0
2025-05-29,AAPL,203.1884,200.3869,207.2700,199.8100,0,0,0,0,0,0
2025-05-30,AAPL,198.9713,197.3662,199.8400,192.5700,0,0,0,0,0,0
2025-06-02,AAPL,201.5135,199.5395,201.5135,197.9100,1,0,1,0,1,0
2025-06-03,AAPL,202.4407,200.3421,202.6201,200.1400,0,0,0,0,0,0
2025-06-04,AAPL,204.7337,202.0327,205.6110,200.3500,0,0,0,0,0,0
2025-06-05,AAPL,203.2183,200.6561,203.5800,200.6561,0,1,1,0,0,1
2025-06-06,AAPL,205.0726,202.3640,205.0726,199.5200,1,0,1,0,1,0
2025-06-09,AAPL,204.9231,203.3579,205.3717,203.3000,0,1,1,0,0,0
2025-06-10,AAPL,202.5304,199.9583,203.7267,199.8900,0,1,1,0,0,0
2025-06-11,AAPL,203.8763,201.8824,204.2600,201.2800,0,0,0,0,0,0
2025-06-12,AAPL,198.7819,197.1365,198.9900,196.7582,0,0,0,0,0,0
2025-06-13,AAPL,199.7589,196.1599,199.7589,195.1000,1,0,1,0,1,0
2025-06-16,AAPL,197.7450,195.9641,198.0790,195.3600,0,0,0,0,0,0
2025-06-17,AAPL,197.3263,195.6564,197.8100,195.6564,0,1,1,0,0,1
2025-06-18,AAPL,195.8708,194.4750,196.9674,194.4750,0,1,1,0,0,1
2025-06-20,AAPL,200.3371,196.9176,200.3371,195.1000,1,0,1,0,1,0
2025-06-23,AAPL,201.2942,199.3302,201.6830,197.4900,0,0,0,0,0,0
2025-06-24,AAPL,202.1615,199.6093,204.3600,199.5894,0,1,1,0,0,0
2025-06-25,AAPL,203.0488,200.5863,203.0488,199.1900,1,0,1,0,1,0
2025-06-26,AAPL,202.0219,199.0510,202.1300,199.0411,0,1,1,0,0,0
2025-06-27,AAPL,202.6002,200.6362,202.6002,200.2374,1,0,1,0,1,0
2025-06-30,AAPL,201.5733,199.9384,202.1300,198.9813,0,0,0,0,0,0
2025-07-01,AAPL,208.4722,205.5114,215.1200,203.7900,0,0,0,0,0,0
2025-07-02,AAPL,212.6893,207.5052,212.6893,207.1900,1,0,1,0,1,0
2025-07-03,AAPL,213.1379,211.1641,213.7560,209.1700,0,0,0,0,0,0
2025-07-07,AAPL,215.5705,211.8220,215.5705,210.7800,1,0,1,0,1,0
2025-07-08,AAPL,209.8480,207.8441,210.1870,207.8142,0,1,1,0,0,0
2025-07-09,AAPL,210.2568,208.7115,210.2568,206.8173,1,0,1,0,1,0
2025-07-10,AAPL,210.6455,209.3894,212.8289,208.9600,0,0,0,0,0,0
2025-07-11,AAPL,210.4835,209.2199,211.7600,200.3900,0,0,0,0,0,0
2025-07-14,AAPL,210.2667,207.0366,210.5200,206.9070,0,0,0,0,0,0
2025-07-15,AAPL,210.4861,208.2828,210.4861,207.4600,1,0,1,0,1,0
2025-07-16,AAPL,210.5658,209.2703,211.7522,208.3600,0,0,0,0,0,0
2025-07-17,AAPL,210.3664,209.3346,210.4800,208.9508,0,0,0,0,0,0
2025-07-18,AAPL,210.3664,209.2498,210.3664,208.8600,1,0,1,0,1,0
2025-07-21,AAPL,215.1219,210.9845,215.1219,210.5400,1,0,1,0,1,0
2025-07-22,AAPL,213.3772,211.5828,213.3772,211.5828,1,1,1,1,1,1
2025-07-23,AAPL,214.4938,211.7721,215.1300,211.7621,0,1,1,0,0,0
2025-07-24,AAPL,215.0321,212.8787,215.0321,197.4200,1,0,1,0,1,0
2025-07-25,AAPL,214.2047,213.1479,214.5835,213.0700,0,1,1,0,0,0
2025-07-28,AAPL,214.0153,212.9286,214.2800,210.5400,0,0,0,0,0,0
2025-07-29,AAPL,214.1548,210.8549,214.1548,210.8549,1,1,1,1,1,1
2025-07-30,AAPL,211.7422,209.3794,213.1100,209.1100,0,0,0,0,0,0
2025-07-31,AAPL,208.8112,207.1861,209.2600,207.1861,0,1,1,0,0,1
2025-08-01,AAPL,212.9286,205.6409,212.9286,202.9990,1,0,1,0,1,0
2025-08-04,AAPL,205.6808,203.5722,211.3700,201.7600,0,0,0,0,0,0
2025-08-05,AAPL,203.6370,201.5434,204.1658,201.5434,0,1,1,0,0,1
2025-08-06,AAPL,209.6785,204.9630,211.6226,202.3000,0,0,0,0,0,0
2025-08-07,AAPL,219.6580,215.9194,219.7200,212.6000,1,0,1,0,0,0
2025-08-08,AAPL,221.6218,218.5813,222.8881,218.5813,0,1,1,0,0,1
2025-08-11,AAPL,228.2933,224.3309,229.4800,224.3309,0,1,1,0,0,1
2025-08-12,AAPL,229.5009,226.6365,229.5009,225.3400,1,0,1,0,1,0
2025-08-13,AAPL,231.7467,229.9901,234.1022,227.5600,0,0,0,0,0,0
2025-08-14,AAPL,234.6711,232.4454,234.6711,231.0980,1,0,1,0,1,0
2025-08-15,AAPL,233.8328,231.3575,233.8328,210.0800,1,0,1,0,1,0
2025-08-18,AAPL,232.2857,230.8984,232.6750,229.9302,0,0,0,0,0,0
2025-08-19,AAPL,231.8466,230.1498,232.4254,229.4600,0,0,0,0,0,0
2025-08-20,AAPL,230.0300,226.0676,230.4400,225.7881,0,0,0,0,0,0
2025-08-21,AAPL,226.0876,224.2511,226.0876,224.1300,1,0,1,0,1,0
2025-08-22,AAPL,226.5522,224.9797,228.2335,223.4400,0,0,0,0,0,0
2025-08-25,AAPL,228.6127,225.7981,228.8024,225.7700,0,1,1,0,0,0
2025-08-26,AAPL,226.6166,224.2611,231.3600,224.2611,0,1,1,0,0,1
2025-08-27,AAPL,229.8104,227.8242,230.2696,227.8242,0,1,1,0,0,1
2025-08-28,AAPL,230.4392,228.8972,231.4673,228.8972,0,1,1,0,0,1
2025-08-29,AAPL,232.9345,231.3874,232.9345,230.7400,1,0,1,0,1,0
2025-09-02,AAPL,230.0151,227.2454,231.7000,227.2454,0,1,1,0,0,1
2025-09-03,AAPL,237.5157,233.9126,239.0100,229.2800,0,0,0,0,0,0
2025-09-04,AAPL,239.4352,236.5775,239.4352,236.5500,1,1,1,1,1,0
2025-09-05,AAPL,240.2006,238.7234,240.8593,234.5500,0,0,0,0,0,0
2025-09-08,AAPL,239.6915,238.2842,240.4200,238.2842,0,1,1,0,0,1
2025-09-09,AAPL,237.5457,235.7691,238.0400,235.3299,0,0,0,0,0,0
2025-09-10,AAPL,231.9763,228.4031,234.3500,226.9160,0,0,0,0,0,0
2025-09-11,AAPL,228.7125,226.2173,228.8623,226.0700,0,0,0,0,0,0
2025-09-12,AAPL,230.7886,228.5828,237.7900,227.0700,0,0,0,0,0,0
2025-09-15,AAPL,237.7353,234.5813,237.7353,233.6200,1,0,1,0,1,0
2025-09-16,AAPL,240.1008,235.8724,240.7595,235.4000,0,0,0,0,0,0
2025-09-17,AAPL,239.6416,238.3341,239.6416,236.8500,1,0,1,0,1,0
2025-09-18,AAPL,240.7395,237.1764,240.7395,236.1982,1,0,1,0,1,0
2025-09-19,AAPL,242.2367,239.8912,242.6958,237.4300,0,0,0,0,0,0
2025-09-22,AAPL,250.8645,247.6463,253.2055,243.9100,0,0,0,0,0,0
2025-09-23,AAPL,256.8487,254.7927,256.8487,254.1100,1,0,1,0,1,0
2025-09-24,AAPL,255.2518,251.7984,255.2518,251.2395,1,0,1,0,1,0
2025-09-25,AAPL,253.8345,251.2315,253.8345,250.8400,1,0,1,0,1,0
2025-09-26,AAPL,255.8506,253.2955,256.3800,253.1100,0,0,0,0,0,0
2025-09-29,AAPL,254.3834,252.5270,256.1600,252.5270,0,1,1,0,0,1
2025-09-30,AAPL,255.1520,253.4752,255.4304,252.7000,0,0,0,0,0,0
2025-10-01,AAPL,258.2960,254.4433,258.2960,250.6200,1,0,1,0,1,0
2025-10-02,AAPL,256.8088,253.6648,256.9100,231.3200,1,0,1,0,0,0
2025-10-03,AAPL,258.5555,253.4652,258.5555,252.7200,1,0,1,0,1,0
2025-10-06,AAPL,258.5754,254.5631,258.9900,254.0800,0,0,0,0,0,0
2025-10-07,AAPL,256.9086,255.7908,256.9086,237.4300,1,0,1,0,1,0
2025-10-08,AAPL,257.3977,255.6211,257.6971,254.7100,0,0,0,0,0,0
2025-10-09,AAPL,257.5075,254.2836,257.8600,254.0840,0,0,0,0,0,0
2025-10-10,AAPL,255.8906,253.9443,255.8906,252.0379,1,0,1,0,1,0
2025-10-13,AAPL,249.0137,245.0912,250.1800,245.0912,0,1,1,0,0,1
2025-10-14,AAPL,246.6682,244.2329,247.2271,231.6900,0,0,0,0,0,0
2025-10-15,AAPL,250.3212,248.1653,251.3393,247.0400,0,0,0,0,0,0
2025-10-16,AAPL,247.9058,245.7100,250.1900,245.7100,0,1,1,0,0,1
2025-10-17,AAPL,248.7143,246.7980,249.8421,243.5300,0,0,0,0,0,0
2025-10-20,AAPL,259.3739,255.1420,261.1305,251.1800,0,0,0,0,0,0
2025-10-21,AAPL,264.7836,261.3302,264.7836,247.3700,1,0,1,0,1,0
2025-10-22,AAPL,262.3482,259.4338,262.9800,259.0000,0,0,0,0,0,0
2025-10-23,AAPL,259.6832,257.5176,259.6832,257.0500,1,0,1,0,1,0
2025-10-24,AAPL,261.1804,258.6852,261.8492,258.6852,0,1,1,0,0,1
2025-10-27,AAPL,266.1509,264.1449,266.5402,262.3200,0,0,0,0,0,0
2025-10-28,AAPL,269.3548,267.7479,269.3548,267.5400,1,0,1,0,1,0
2025-10-29,AAPL,270.7821,268.1870,270.8919,267.6100,1,0,1,0,0,0
2025-10-30,AAPL,273.6167,270.0934,273.6167,267.9675,1,0,1,0,1,0
2025-10-31,AAPL,276.7906,268.6462,278.9800,268.6462,0,1,1,0,0,1
2025-11-03,AAPL,270.3329,265.8465,271.1000,265.7417,0,1,1,0,0,0
2025-11-04,AAPL,269.0753,267.1041,269.0753,264.7700,1,0,1,0,1,0
2025-11-05,AAPL,269.0554,266.4204,270.4500,266.4204,0,1,1,0,0,1
2025-11-06,AAPL,269.4945,267.3786,272.8781,267.3786,0,1,1,0,0,1
2025-11-07,AAPL,269.9836,266.7598,271.7702,266.7598,0,1,1,0,0,1
2025-11-10,AAPL,273.4711,268.6956,273.4711,268.2200,1,0,1,0,1,0
2025-11-11,AAPL,274.1105,269.5448,274.4801,268.1100,0,0,0,0,0,0
2025-11-12,AAPL,274.9797,271.4430,276.8900,269.1800,0,0,0,0,0,0
2025-11-13,AAPL,276.4373,273.3112,276.4373,271.9226,1,0,1,0,1,0
2025-11-14,AAPL,272.8234,269.3450,274.4300,269.3450,0,1,1,0,0,1
2025-11-17,AAPL,270.2342,266.7475,272.7600,266.7475,0,1,1,0,0,1
2025-11-18,AAPL,270.4539,266.1980,270.4539,265.0690,1,0,1,0,1,0
2025-11-19,AAPL,270.6538,265.2489,271.9525,265.2489,0,1,1,0,0,1
2025-11-20,AAPL,275.1695,270.5538,275.1695,268.3100,1,0,1,0,1,0
2025-11-21,AAPL,267.2800,266.5300,271.2132,263.5200,0,0,0,0,0,0
2025-11-22,AAPL,271.4800,271.1100,271.4800,271.1100,1,1,1,1,1,1
2025-11-24,AAPL,275.6590,270.6438,275.6590,270.0900,1,0,1,0,1,0
2025-11-25,AAPL,275.7800,275.0500,279.3655,267.9400,0,0,0,0,0,0
2025-11-26,AAPL,277.5000,277.1000,278.2000,276.3683,0,0,0,0,0,0
2025-11-27,AAPL,278.0000,277.8500,278.0000,277.8500,1,1,1,1,1,1
2025-11-28,AAPL,277.9760,275.7589,278.6400,275.7589,0,1,1,0,0,1
2025-12-01,AAPL,278.5163,275.8788,278.5900,275.7000,1,0,1,0,0,0
2025-12-02,AAPL,283.2500,283.0100,286.7086,281.7900,0,0,0,0,0,0
2025-12-03,AAPL,286.6000,285.7600,287.9674,285.4800,0,0,0,0,0,0
2025-12-04,AAPL,284.4000,284.2200,284.4000,280.0049,1,0,1,0,1,0
2025-12-05,AAPL,280.4500,280.2700,281.1000,279.2700,0,0,0,0,0,0
2025-12-06,AAPL,279.1200,278.7800,279.1200,278.7800,1,1,1,1,1,1
2025-12-08,AAPL,279.4048,277.1876,279.4048,276.7879,1,0,1,0,1,0
2025-12-09,AAPL,277.3500,277.1000,278.7000,276.1900,0,0,0,0,0,0
2025-12-10,AAPL,277.0900,276.6000,277.7121,275.7600,0,0,0,0,0,0
2025-12-11,AAPL,278.4500,277.7700,279.9400,273.7408,0,0,0,0,0,0
2025-12-12,AAPL,279.0800,278.5200,279.0800,276.7400,1,0,1,0,1,0
2025-12-13,AAPL,277.9200,277.5000,277.9200,277.5000,1,1,1,1,1,1
2025-12-15,AAPL,279.8850,273.9007,279.8850,273.3612,1,0,1,0,1,0
2025-12-16,AAPL,274.4900,273.2800,274.4900,272.0200,1,0,1,0,1,0
2025-12-17,AAPL,273.7300,272.8500,275.5991,272.8500,0,1,1,0,0,1
2025-12-18,AAPL,272.7500,271.8600,272.7500,268.1261,1,0,1,0,1,0
2025-12-19,AAPL,271.5300,271.0200,272.5619,270.1800,0,0,0,0,0,0
2025-12-20,AAPL,273.2000,272.9600,273.2000,272.9600,1,1,1,1,1,1
2025-12-22,AAPL,273.6209,271.8127,273.9200,271.2532,0,0,0,0,0,0
2025-12-23,AAPL,270.8000,270.6900,273.4100,270.2500,0,0,0,0,0,0
2025-12-24,AAPL,272.2000,272.1500,274.3094,271.0600,0,0,0,0,0,0
2025-12-26,AAPL,275.1095,273.6409,275.1095,272.7800,1,0,1,0,1,0
2025-12-27,AAPL,273.1500,273.0000,273.1500,273.0000,1,1,1,1,1,1
2025-12-29,AAPL,274.1005,272.0924,274.1005,271.5600,1,0,1,0,1,0
2025-12-30,AAPL,273.7600,273.3100,273.7600,272.1372,1,0,1,0,1,0
2025-12-31,AAPL,273.0000,272.5000,273.0000,271.5030,1,0,1,0,1,0
2026-01-01,AAPL,272.5000,272.0000,272.5000,272.0000,1,1,1,1,1,1
2026-01-02,AAPL,277.5772,271.6928,277.5772,270.3440,1,0,1,0,1,0
2026-01-03,AAPL,271.0800,270.8500,271.0800,270.8500,1,1,1,1,1,1
2026-01-05,AAPL,271.2532,267.6066,271.3600,267.6066,1,1,1,1,0,1
2026-01-06,AAPL,267.0500,266.7700,267.7000,263.5405,0,0,0,0,0,0
2026-01-07,AAPL,262.3400,262.2200,266.8900,260.9629,0,0,0,0,0,0
2026-01-08,AAPL,260.5500,260.3000,260.5500,255.4581,1,0,1,0,1,0
2026-01-09,AAPL,259.2600,259.0500,260.7400,255.9776,0,0,0,0,0,0
2026-01-10,AAPL,259.3700,259.1500,259.3700,259.1500,1,1,1,1,1,1
2026-01-12,AAPL,260.0238,256.5571,261.0528,256.5571,0,1,1,0,0,1
2026-01-13,AAPL,259.5500,259.2500,260.2436,258.3400,0,0,0,0,0,0
2026-01-14,AAPL,260.7500,260.5500,260.8000,257.6161,1,0,1,0,0,0
2026-01-15,AAPL,259.6000,259.2200,260.5384,258.8600,0,0,0,0,0,0
2026-01-16,AAPL,258.1000,257.8600,258.5600,255.8178,0,0,0,0,0,0
2026-01-17,AAPL,255.0600,254.9500,255.0600,254.9500,1,1,1,1,1,1
2026-01-20,AAPL,254.5490,251.6218,255.2900,250.6127,0,0,0,0,0,0
2026-01-21,AAPL,247.3900,246.8700,248.4847,244.4800,0,0,0,0,0,0
2026-01-22,AAPL,248.7300,248.1200,250.5600,247.4200,0,0,0,0,0,0
2026-01-23,AAPL,248.7100,248.4200,249.6300,245.4776,0,0,0,0,0,0
2026-01-24,AAPL,247.6700,247.4800,247.6700,247.4800,1,1,1,1,1,1
2026-01-26,AAPL,253.5469,249.5637,255.2583,247.7700,0,0,0,0,0,0
2026-01-27,AAPL,256.3500,256.0600,261.3326,254.5300,0,0,0,0,0,0
2026-01-28,AAPL,258.8500,258.1700,259.2000,254.9736,0,0,0,0,0,0
2026-01-29,AAPL,256.6600,255.9600,258.5600,254.1694,0,0,0,0,0,0
2026-01-30,AAPL,259.9300,259.3100,259.9300,253.4550,1,0,1,0,1,0
2026-01-31,AAPL,258.9400,258.6600,258.9400,258.6600,1,1,1,1,1,1
2026-02-02,AAPL,263.7203,258.9598,265.1190,254.6400,0,0,0,0,0,0
2026-02-03,AAPL,268.7300,268.0500,270.8835,267.0000,0,0,0,0,0,0
2026-02-04,AAPL,269.9300,268.9900,277.3274,268.4800,0,0,0,0,0,0
2026-02-05,AAPL,274.7200,274.3100,277.1376,273.2400,0,0,0,0,0,0
2026-02-06,AAPL,276.7300,275.3200,280.6393,273.0700,0,0,0,0,0,0
2026-02-07,AAPL,277.0000,276.7600,277.0000,276.7600,1,1,1,1,1,1
2026-02-09,AAPL,278.2000,273.1600,280.0900,272.7700,0,0,0,0,0,0
2026-02-10,AAPL,273.7800,273.0000,275.3700,272.2000,0,0,0,0,0,0
2026-02-11,AAPL,274.7100,274.0500,279.9050,272.8000,0,0,0,0,0,0
2026-02-12,AAPL,276.1200,275.7600,279.8600,268.1300,0,0,0,0,0,0
2026-02-13,AAPL,261.6800,260.0000,275.6000,258.3700,0,0,0,0,0,0
2026-02-14,AAPL,255.4000,255.3000,255.4000,255.3000,1,1,1,1,1,1
2026-02-17,AAPL,259.7200,255.5400,261.3900,253.7500,0,0,0,0,0,0
2026-02-18,AAPL,264.6500,264.0000,275.0000,258.0400,0,0,0,0,0,0
2026-02-19,AAPL,263.4000,263.0000,265.5400,262.2500,0,0,0,0,0,0
2026-02-20,AAPL,261.7500,261.0000,263.9200,258.6200,0,0,0,0,0,0
2026-02-21,AAPL,264.4900,264.3100,264.4900,264.3100,1,1,1,1,1,1
2026-02-23,AAPL,266.8599,263.3810,267.7400,259.6000,0,0,0,0,0,0
2026-02-24,AAPL,267.7500,266.8500,274.6700,263.4800,0,0,0,0,0,0
2026-02-25,AAPL,272.9000,271.4200,274.2200,270.5000,0,0,0,0,0,0
2026-02-26,AAPL,274.7200,274.2000,274.8000,270.8100,1,0,1,0,0,0
2026-02-27,AAPL,271.8900,271.3000,275.3000,268.1920,0,0,0,0,0,0
2026-02-28,AAPL,263.6300,263.2100,263.6300,263.2100,1,1,1,1,1,1
2026-03-02,AAPL,263.3900,260.2000,272.5200,259.1300,0,0,0,0,0,0
2026-03-03,AAPL,264.2500,263.7700,266.1700,260.6100,0,0,0,0,0,0
2026-03-04,AAPL,264.4100,263.1800,264.5759,261.7100,0,0,0,0,0,0
2026-03-05,AAPL,263.0000,262.6500,264.6800,261.0000,0,0,0,0,0,0
2026-03-06,AAPL,260.5000,260.1500,261.0000,257.0000,0,0,0,0,0,0
2026-03-07,AAPL,257.0000,256.6500,257.0000,256.6500,1,1,1,1,1,1
2026-03-10,AAPL,259.3500,258.6600,261.5000,254.9500,0,0,0,0,0,0
2026-03-11,AAPL,261.4000,260.7100,262.1000,257.5700,0,0,0,0,0,0
2025-02-03,AMD,114.4700,112.9800,115.9500,111.4100,0,0,0,0,0,0
2025-02-04,AMD,116.5300,114.7900,117.7899,113.9800,0,0,0,0,0,0
2025-02-05,AMD,108.5000,106.5000,119.5000,106.5000,0,1,1,0,0,1
2025-02-06,AMD,112.5600,110.0100,112.5600,109.0200,1,0,1,0,1,0
2025-02-07,AMD,109.9200,108.6800,110.1600,106.7900,0,0,0,0,0,0
2025-02-10,AMD,110.0000,108.1500,110.6100,107.2900,0,0,0,0,0,0
2025-02-11,AMD,111.3600,108.9400,111.9400,108.9400,0,1,1,0,0,1
2025-02-12,AMD,110.5600,109.0649,111.9000,108.8700,0,0,0,0,0,0
2025-02-13,AMD,114.0400,111.1700,114.6000,111.1700,0,1,1,0,0,1
2025-02-14,AMD,114.6300,112.2601,114.6300,111.6600,1,0,1,0,1,0
2025-02-18,AMD,115.5500,113.4500,115.5500,113.0000,1,0,1,0,1,0
2025-02-19,AMD,115.1500,113.1400,116.1100,113.1400,0,1,1,0,0,1
2025-02-20,AMD,116.5500,114.1600,116.5500,113.1200,1,0,1,0,1,0
2025-02-21,AMD,115.7600,114.4800,115.7600,113.0100,1,0,1,0,1,0
2025-02-24,AMD,111.6000,108.9300,112.0000,108.1600,0,0,0,0,0,0
2025-02-25,AMD,108.6400,106.8300,108.6400,105.0500,1,0,1,0,1,0
2025-02-26,AMD,105.1800,104.2493,105.9900,103.9600,0,0,0,0,0,0
2025-02-27,AMD,105.7600,103.3300,106.6000,102.1905,0,0,0,0,0,0
2025-02-28,AMD,100.4300,98.7500,101.8000,98.7500,0,1,1,0,0,1
2025-03-03,AMD,102.3400,99.6603,102.3400,99.2700,1,0,1,0,1,0
2025-03-04,AMD,98.9300,95.9500,98.9300,95.3500,1,0,1,0,1,0
2025-03-05,AMD,101.3300,99.5849,102.6300,96.2200,0,0,0,0,0,0
2025-03-06,AMD,100.2500,98.6700,101.6700,98.6700,0,1,1,0,0,1
2025-03-07,AMD,99.8600,98.5000,100.0000,97.8300,0,0,0,0,0,0
2025-03-10,AMD,101.2900,98.2800,101.2900,97.4100,1,0,1,0,1,0
2025-03-11,AMD,98.1000,96.6200,98.9000,94.7300,0,0,0,0,0,0
2025-03-12,AMD,99.9900,98.4700,99.9900,96.7600,1,0,1,0,1,0
2025-03-13,AMD,100.0700,98.2500,100.7900,97.9200,0,0,0,0,0,0
2025-03-14,AMD,100.8100,99.5800,100.8100,98.1100,1,0,1,0,1,0
2025-03-17,AMD,105.5600,102.6000,106.1500,100.0000,0,0,0,0,0,0
2025-03-18,AMD,104.2000,103.0800,105.5700,101.6000,0,0,0,0,0,0
2025-03-19,AMD,104.6450,101.9600,104.7200,101.9600,0,1,1,0,0,1
2025-03-20,AMD,107.3600,105.1200,108.2600,104.8000,0,0,0,0,0,0
2025-03-21,AMD,105.4700,104.3300,107.2600,104.3300,0,1,1,0,0,1
2025-03-24,AMD,110.3200,109.4000,112.7357,106.4400,0,0,0,0,0,0
2025-03-25,AMD,114.7700,113.0300,114.9800,112.7100,0,0,0,0,0,0
2025-03-26,AMD,115.8999,111.5900,115.8999,104.9900,1,0,1,0,1,0
2025-03-27,AMD,107.6200,105.5499,110.1900,105.5499,0,1,1,0,0,1
2025-03-28,AMD,106.5100,105.1300,106.6500,103.2800,0,0,0,0,0,0
2025-03-31,AMD,101.1900,98.8000,103.2200,98.8000,0,1,1,0,0,1
2025-04-01,AMD,102.5750,101.0000,103.5500,101.0000,0,1,1,0,0,1
2025-04-02,AMD,103.3200,100.7600,103.4000,100.7600,0,1,1,0,0,1
2025-04-03,AMD,99.4499,97.6200,102.9600,96.4300,0,0,0,0,0,0
2025-04-04,AMD,91.0800,86.9300,94.3400,83.6700,0,0,0,0,0,0
2025-04-07,AMD,82.3300,77.7500,89.0000,77.7500,0,1,1,0,0,1
2025-04-08,AMD,88.4000,86.0400,88.9300,79.8700,0,0,0,0,0,0
2025-04-09,AMD,81.8200,78.8700,83.6400,75.2000,0,0,0,0,0,0
2025-04-10,AMD,92.9500,89.0500,96.8400,88.4700,0,0,0,0,0,0
2025-04-11,AMD,94.7600,90.5000,94.7600,87.8800,1,0,1,0,1,0
2025-04-14,AMD,97.3699,94.3700,97.8400,93.4000,0,0,0,0,0,0
2025-04-15,AMD,96.3000,94.6200,96.8200,93.6500,0,0,0,0,0,0
2025-04-16,AMD,90.4700,87.5900,95.2900,87.5900,0,1,1,0,0,1
2025-04-17,AMD,89.0300,87.6100,90.0000,86.6300,0,0,0,0,0,0
2025-04-21,AMD,86.1400,84.7750,97.7900,84.5100,0,0,0,0,0,0
2025-04-22,AMD,86.4500,85.3600,86.8000,85.3600,0,1,1,0,0,1
2025-04-23,AMD,93.4500,91.3850,93.7400,86.1500,0,0,0,0,0,0
2025-04-24,AMD,92.5600,90.3700,93.2000,89.0100,0,0,0,0,0,0
2025-04-25,AMD,94.0400,92.8500,95.7500,92.8500,0,1,1,0,0,1
2025-04-28,AMD,97.4865,95.4700,97.4865,90.4400,1,0,1,0,1,0
2025-04-29,AMD,96.8000,95.3300,97.3500,95.3300,0,1,1,0,0,1
2025-04-30,AMD,93.7200,91.8700,96.0600,91.8700,0,1,1,0,0,1
2025-05-01,AMD,99.7479,98.1500,100.3800,97.3500,0,0,0,0,0,0
2025-05-02,AMD,99.5870,98.3000,99.5870,88.8400,1,0,1,0,1,0
2025-05-05,AMD,101.4700,98.7600,101.6000,84.8100,0,0,0,0,0,0
2025-05-06,AMD,98.9000,97.4400,101.9900,97.4400,0,1,1,0,0,1
2025-05-07,AMD,103.4200,99.1022,103.4600,97.7500,1,0,1,0,0,0
2025-05-08,AMD,105.4400,101.6600,105.4400,100.2400,1,0,1,0,1,0
2025-05-09,AMD,103.5400,101.6200,103.5400,98.6200,1,0,1,0,1,0
2025-05-12,AMD,110.6670,108.2100,110.8600,102.8400,0,0,0,0,0,0
2025-05-13,AMD,110.5200,109.0000,111.4900,107.3200,0,0,0,0,0,0
2025-05-14,AMD,122.5200,117.8700,122.5200,112.4600,1,0,1,0,1,0
2025-05-15,AMD,117.5000,115.3712,117.8300,114.4000,0,0,0,0,0,0
2025-05-16,AMD,118.1800,116.4000,118.6600,114.7700,0,0,0,0,0,0
2025-05-19,AMD,115.5300,114.1700,117.1700,113.1100,0,0,0,0,0,0
2025-05-20,AMD,114.5100,112.5400,117.4800,112.5400,0,1,1,0,0,1
2025-05-21,AMD,115.3700,113.6900,115.3700,113.0200,1,0,1,0,1,0
2025-05-22,AMD,112.4600,110.9400,113.0600,110.9400,0,1,1,0,0,1
2025-05-23,AMD,108.9800,107.6671,111.7300,107.2100,0,0,0,0,0,0
2025-05-27,AMD,114.1000,112.2700,115.3700,108.0000,0,0,0,0,0,0
2025-05-28,AMD,114.9480,113.7600,115.8200,113.7600,0,1,1,0,0,1
2025-05-29,AMD,115.5400,114.4231,117.0700,112.8600,0,0,0,0,0,0
2025-05-30,AMD,112.1100,110.0200,113.0500,85.5600,0,0,0,0,0,0
