date,ticker,prior_close,today_open,gap_pct,abs_gap_pct,gap_dir,bucket,filled,fill_datetime
2025-07-21,AAPL,209.9500,212.2599,1.1002,1.1002,up,1.00–1.50%,0,
2025-07-22,AAPL,211.7900,211.8319,0.0198,0.0198,up,< 0.30%,1,2025-07-22 09:30:00
2025-07-23,AAPL,212.4500,213.8559,0.6618,0.6618,up,0.50–1.00%,1,2025-07-23 09:45:00
2025-07-24,AAPL,214.8900,214.6134,-0.1287,0.1287,down,< 0.30%,1,2025-07-24 09:30:00
2025-07-25,AAPL,213.1300,213.9106,0.3663,0.3663,up,0.30–0.50%,1,2025-07-25 10:05:00
2025-07-28,AAPL,213.7800,213.4470,-0.1558,0.1558,down,< 0.30%,1,2025-07-28 09:30:00
2025-07-29,AAPL,213.7000,213.7760,0.0356,0.0356,up,< 0.30%,1,2025-07-29 09:30:00
2025-07-30,AAPL,213.4500,211.1490,-1.0780,1.0780,down,1.00–1.50%,0,
2025-07-31,AAPL,210.2000,208.0934,-1.0022,1.0022,down,1.00–1.50%,0,
2025-08-01,AAPL,208.8600,211.1540,1.0983,1.0983,up,1.00–1.50%,1,2025-08-01 09:40:00
2025-08-04,AAPL,210.4600,204.8525,-2.6644,2.6644,down,> 1.50%,1,2025-08-04 15:55:00
2025-08-05,AAPL,203.2000,202.3559,-0.4154,0.4154,down,0.30–0.50%,1,2025-08-05 09:30:00
2025-08-06,AAPL,203.1800,207.9638,2.3545,2.3545,up,> 1.50%,1,2025-08-06 11:00:00
2025-08-07,AAPL,205.8300,217.4747,5.6574,5.6574,up,> 1.50%,0,
2025-08-08,AAPL,218.1900,219.1396,0.4352,0.4352,up,0.30–0.50%,0,
2025-08-11,AAPL,220.3500,225.6335,2.3978,2.3978,up,> 1.50%,0,
2025-08-12,AAPL,227.5400,229.3911,0.8135,0.8135,up,0.50–1.00%,1,2025-08-12 09:30:00
2025-08-13,AAPL,227.5200,230.7387,1.4147,1.4147,up,1.00–1.50%,0,
2025-08-14,AAPL,230.4100,233.0942,1.1650,1.1650,up,1.00–1.50%,0,
2025-08-15,AAPL,232.2200,233.2239,0.4323,0.4323,up,0.30–0.50%,1,2025-08-15 09:45:00
2025-08-18,AAPL,232.5900,231.5103,-0.4642,0.4642,down,0.30–0.50%,1,2025-08-18 10:05:00
2025-08-19,AAPL,230.7200,230.2833,-0.1893,0.1893,down,< 0.30%,1,2025-08-19 09:30:00
2025-08-20,AAPL,229.7700,228.3233,-0.6296,0.6296,down,0.50–1.00%,1,2025-08-20 09:30:00
2025-08-21,AAPL,228.8900,225.0296,-1.6866,1.6866,down,> 1.50%,0,
2025-08-22,AAPL,225.0800,225.2691,0.0840,0.0840,up,< 0.30%,1,2025-08-22 09:35:00
2025-08-25,AAPL,225.5600,226.4469,0.3932,0.3932,up,0.30–0.50%,0,
2025-08-26,AAPL,226.4000,226.1824,-0.0961,0.0961,down,< 0.30%,1,2025-08-26 09:30:00
2025-08-27,AAPL,226.3200,228.7724,1.0836,1.0836,up,1.00–1.50%,0,
2025-08-28,AAPL,228.8600,230.2746,0.6181,0.6181,up,0.50–1.00%,0,
2025-08-29,AAPL,230.5400,231.5371,0.4325,0.4325,up,0.30–0.50%,0,
2025-09-02,AAPL,232.4100,227.7194,-2.0182,2.0182,down,> 1.50%,0,
2025-09-03,AAPL,229.0000,235.1802,2.6988,2.6988,up,> 1.50%,0,
2025-09-04,AAPL,237.3500,237.4017,0.0218,0.0218,up,< 0.30%,1,2025-09-04 09:30:00
2025-09-05,AAPL,237.1400,239.6017,1.0381,1.0381,up,1.00–1.50%,1,2025-09-05 11:00:00
2025-09-08,AAPL,239.3900,239.3023,-0.0366,0.0366,down,< 0.30%,1,2025-09-08 09:35:00
2025-09-09,AAPL,239.4900,237.3311,-0.9015,0.9015,down,0.50–1.00%,0,
2025-09-10,AAPL,237.1500,230.2095,-2.9266,2.9266,down,> 1.50%,0,
2025-09-11,AAPL,232.5600,227.0583,-2.3657,2.3657,down,> 1.50%,0,
2025-09-12,AAPL,227.1600,230.0999,1.2942,1.2942,up,1.00–1.50%,1,2025-09-12 15:35:00
2025-09-15,AAPL,228.8600,236.7622,3.4529,3.4529,up,> 1.50%,0,
2025-09-16,AAPL,236.7100,236.5376,-0.0728,0.0728,down,< 0.30%,1,2025-09-16 09:30:00
2025-09-17,AAPL,236.3000,239.0178,1.1501,1.1501,up,1.00–1.50%,0,
2025-09-18,AAPL,238.2600,238.7234,0.1945,0.1945,up,< 0.30%,1,2025-09-18 09:40:00
2025-09-19,AAPL,238.7600,241.2336,1.0360,1.0360,up,1.00–1.50%,1,2025-09-19 11:00:00
2025-09-22,AAPL,239.7900,249.4928,4.0464,4.0464,up,> 1.50%,0,
2025-09-23,AAPL,247.5500,256.3880,3.5702,3.5702,up,> 1.50%,0,
2025-09-24,AAPL,254.5400,253.0700,-0.5775,0.5775,down,0.50–1.00%,1,2025-09-24 09:30:00
2025-09-25,AAPL,254.5800,251.5389,-1.1946,1.1946,down,1.00–1.50%,0,
2025-09-26,AAPL,251.8600,254.0940,0.8870,0.8870,up,0.50–1.00%,0,
2025-09-29,AAPL,253.9900,253.1159,-0.3441,0.3441,down,0.30–0.50%,1,2025-09-29 09:30:00
2025-09-30,AAPL,254.8900,254.7625,-0.0500,0.0500,down,< 0.30%,1,2025-09-30 09:30:00
2025-10-01,AAPL,253.3000,256.0278,1.0769,1.0769,up,1.00–1.50%,1,2025-10-01 11:00:00
2025-10-02,AAPL,254.7100,255.4015,0.2715,0.2715,up,< 0.30%,1,2025-10-02 09:35:00
2025-10-03,AAPL,255.6800,256.2399,0.2190,0.2190,up,< 0.30%,1,2025-10-03 09:30:00
2025-10-06,AAPL,253.9100,257.4286,1.3858,1.3858,up,1.00–1.50%,0,
2025-10-07,AAPL,257.9000,256.5190,-0.5355,0.5355,down,0.50–1.00%,0,
2025-10-08,AAPL,255.8300,256.1351,0.1193,0.1193,up,< 0.30%,1,2025-10-08 09:35:00
2025-10-09,AAPL,255.3900,256.0785,0.2696,0.2696,up,< 0.30%,1,2025-10-09 09:40:00
2025-10-10,AAPL,256.5900,254.8386,-0.6826,0.6826,down,0.50–1.00%,0,
2025-10-13,AAPL,252.9000,246.3089,-2.6062,2.6062,down,> 1.50%,0,
2025-10-14,AAPL,248.4500,246.0344,-0.9723,0.9723,down,0.50–1.00%,0,
2025-10-15,AAPL,245.0400,248.6394,1.4689,1.4689,up,1.00–1.50%,0,
2025-10-16,AAPL,249.5600,246.9977,-1.0267,1.0267,down,1.00–1.50%,1,2025-10-16 11:00:00
2025-10-17,AAPL,249.9600,247.9058,-0.8218,0.8218,down,0.50–1.00%,0,
2025-10-20,AAPL,246.8200,257.9067,4.4918,4.4918,up,> 1.50%,0,
2025-10-21,AAPL,256.3000,262.8073,2.5389,2.5389,up,> 1.50%,1,2025-10-21 15:00:00
2025-10-22,AAPL,260.9700,259.8306,-0.4366,0.4366,down,0.30–0.50%,1,2025-10-22 09:30:00
2025-10-23,AAPL,260.8300,258.6852,-0.8223,0.8223,down,0.50–1.00%,0,
2025-10-24,AAPL,258.2100,259.6134,0.5435,0.5435,up,0.50–1.00%,0,
2025-10-27,AAPL,260.4500,265.5820,1.9704,1.9704,up,> 1.50%,0,
2025-10-28,AAPL,264.6700,268.6711,1.5117,1.5117,up,> 1.50%,0,
2025-10-29,AAPL,267.9400,269.1153,0.4386,0.4386,up,0.30–0.50%,1,2025-10-29 11:05:00
2025-10-30,AAPL,268.6500,270.8420,0.8159,0.8159,up,0.50–1.00%,1,2025-10-30 10:25:00
2025-10-31,AAPL,270.6100,272.4788,0.6906,0.6906,up,0.50–1.00%,1,2025-10-31 09:35:00
2025-11-03,AAPL,276.4400,268.7360,-2.7869,2.7869,down,> 1.50%,0,
2025-11-04,AAPL,269.5800,268.0723,-0.5593,0.5593,down,0.50–1.00%,0,
2025-11-05,AAPL,266.3400,266.6999,0.1351,0.1351,up,< 0.30%,0,
2025-11-06,AAPL,269.7200,268.2719,-0.5369,0.5369,down,0.50–1.00%,1,2025-11-06 10:15:00
2025-11-07,AAPL,269.2800,267.5582,-0.6394,0.6394,down,0.50–1.00%,1,2025-11-07 09:30:00
2025-11-10,AAPL,269.0400,271.2532,0.8226,0.8226,up,0.50–1.00%,1,2025-11-10 09:30:00
2025-11-11,AAPL,269.7600,270.4939,0.2721,0.2721,up,< 0.30%,1,2025-11-11 09:30:00
2025-11-12,AAPL,269.5400,272.8617,1.2324,1.2324,up,1.00–1.50%,1,2025-11-12 15:05:00
2025-11-13,AAPL,274.7900,273.9985,-0.2880,0.2880,down,< 0.30%,1,2025-11-13 09:35:00
2025-11-14,AAPL,272.5400,269.6799,-1.0494,1.0494,down,1.00–1.50%,1,2025-11-14 09:55:00
2025-11-17,AAPL,271.0000,267.2959,-1.3668,1.3668,down,1.00–1.50%,1,2025-11-17 11:00:00
2025-11-18,AAPL,269.4400,268.8754,-0.2095,0.2095,down,< 0.30%,1,2025-11-18 09:30:00
2025-11-19,AAPL,268.0600,266.4677,-0.5940,0.5940,down,0.50–1.00%,1,2025-11-19 09:40:00
2025-11-20,AAPL,266.4500,272.2872,2.1907,2.1907,up,> 1.50%,0,
2025-11-21,AAPL,270.0300,266.9500,-1.1406,1.1406,down,1.00–1.50%,1,2025-11-21 10:25:00
2025-11-22,AAPL,265.3300,271.1900,2.2086,2.2086,up,> 1.50%,0,
2025-11-24,AAPL,271.3500,274.7898,1.2677,1.2677,up,1.00–1.50%,1,2025-11-24 09:30:00
2025-11-25,AAPL,271.7200,275.2000,1.2807,1.2807,up,1.00–1.50%,1,2025-11-25 15:55:00
2025-11-26,AAPL,274.3700,277.1300,1.0059,1.0059,up,1.00–1.50%,0,
2025-11-27,AAPL,277.3400,277.8600,0.1875,0.1875,up,< 0.30%,0,
2025-11-28,AAPL,277.9000,276.8479,-0.3786,0.3786,down,0.30–0.50%,1,2025-11-28 09:30:00
2025-12-01,AAPL,278.1700,277.3125,-0.3083,0.3083,down,0.30–0.50%,1,2025-12-01 09:30:00
2025-12-02,AAPL,277.0900,283.1000,2.1690,2.1690,up,> 1.50%,0,
2025-12-03,AAPL,282.4200,286.1000,1.3030,1.3030,up,1.00–1.50%,0,
2025-12-04,AAPL,285.8300,284.3900,-0.5038,0.5038,down,0.50–1.00%,0,
2025-12-05,AAPL,283.4800,280.4000,-1.0865,1.0865,down,1.00–1.50%,0,
2025-12-06,AAPL,279.8600,279.0800,-0.2787,0.2787,down,< 0.30%,0,
2025-12-08,AAPL,279.0000,278.8660,-0.0480,0.0480,down,< 0.30%,1,2025-12-08 09:30:00
2025-12-09,AAPL,277.6400,277.2500,-0.1405,0.1405,down,< 0.30%,1,2025-12-09 10:00:00
2025-12-10,AAPL,278.1400,276.9900,-0.4135,0.4135,down,0.30–0.50%,0,
2025-12-11,AAPL,277.2300,278.3600,0.4076,0.4076,up,0.30–0.50%,1,2025-12-11 10:00:00
2025-12-12,AAPL,279.0500,279.0700,0.0072,0.0072,up,< 0.30%,1,2025-12-12 09:30:00
2025-12-13,AAPL,277.7700,277.6000,-0.0612,0.0612,down,< 0.30%,1,2025-12-13 09:30:00
2025-12-15,AAPL,277.7900,277.7470,-0.0155,0.0155,down,< 0.30%,1,2025-12-15 09:30:00
2025-12-16,AAPL,278.6700,274.2500,-1.5861,1.5861,down,> 1.50%,0,
2025-12-17,AAPL,273.3100,273.0700,-0.0878,0.0878,down,< 0.30%,1,2025-12-17 09:30:00
2025-12-18,AAPL,274.8500,272.1700,-0.9751,0.9751,down,0.50–1.00%,0,
2025-12-19,AAPL,272.0600,271.1600,-0.3308,0.3308,down,0.30–0.50%,1,2025-12-19 10:35:00
2025-12-20,AAPL,271.2400,273.0000,0.6489,0.6489,up,0.50–1.00%,0,
2025-12-22,AAPL,273.1400,273.1314,-0.0031,0.0031,down,< 0.30%,1,2025-12-22 09:30:00
2025-12-23,AAPL,273.0700,270.7700,-0.8423,0.8423,down,0.50–1.00%,1,2025-12-23 15:05:00
2025-12-24,AAPL,270.8500,272.1700,0.4874,0.4874,up,0.30–0.50%,0,
2025-12-26,AAPL,272.0800,274.6364,0.9396,0.9396,up,0.50–1.00%,0,
2025-12-27,AAPL,273.6700,273.0100,-0.2412,0.2412,down,< 0.30%,0,
2025-12-29,AAPL,273.0600,273.1114,0.0188,0.0188,up,< 0.30%,1,2025-12-29 09:30:00
2025-12-30,AAPL,271.8900,273.7000,0.6657,0.6657,up,0.50–1.00%,0,
2025-12-31,AAPL,272.7600,272.8200,0.0220,0.0220,up,< 0.30%,1,2025-12-31 09:45:00
2026-01-01,AAPL,272.5400,272.0000,-0.1981,0.1981,down,< 0.30%,0,
2026-01-02,AAPL,272.0500,272.9316,0.3241,0.3241,up,0.30–0.50%,1,2026-01-02 09:30:00
2026-01-03,AAPL,272.9500,270.9800,-0.7217,0.7217,down,0.50–1.00%,0,
2026-01-05,AAPL,270.9600,268.0192,-1.0853,1.0853,down,1.00–1.50%,1,2026-01-05 09:30:00
2026-01-06,AAPL,270.3800,267.0200,-1.2427,1.2427,down,1.00–1.50%,0,
2026-01-07,AAPL,266.8800,262.3000,-1.7161,1.7161,down,> 1.50%,1,2026-01-07 15:30:00
2026-01-08,AAPL,261.6500,260.3200,-0.5083,0.5083,down,0.50–1.00%,0,
2026-01-09,AAPL,257.6200,259.1800,0.6055,0.6055,up,0.50–1.00%,1,2026-01-09 10:00:00
2026-01-10,AAPL,259.3700,259.2000,-0.0655,0.0655,down,< 0.30%,1,2026-01-10 09:55:00
2026-01-12,AAPL,259.3700,257.7859,-0.6107,0.6107,down,0.50–1.00%,1,2026-01-12 09:30:00
2026-01-13,AAPL,258.6200,259.4500,0.3209,0.3209,up,0.30–0.50%,1,2026-01-13 12:10:00
2026-01-14,AAPL,259.0300,260.5800,0.5984,0.5984,up,0.50–1.00%,1,2026-01-14 10:00:00
2026-01-15,AAPL,259.7500,259.3200,-0.1655,0.1655,down,< 0.30%,1,2026-01-15 10:00:00
2026-01-16,AAPL,259.9000,257.9700,-0.7426,0.7426,down,0.50–1.00%,0,
2026-01-17,AAPL,257.3600,255.0100,-0.9131,0.9131,down,0.50–1.00%,0,
2026-01-20,AAPL,255.0100,253.8297,-0.4628,0.4628,down,0.30–0.50%,1,2026-01-20 15:00:00
2026-01-21,AAPL,251.4900,246.9800,-1.7933,1.7933,down,> 1.50%,0,
2026-01-22,AAPL,246.7200,248.5600,0.7458,0.7458,up,0.50–1.00%,0,
2026-01-23,AAPL,249.2200,248.6300,-0.2367,0.2367,down,< 0.30%,1,2026-01-23 11:00:00
2026-01-24,AAPL,247.4500,247.5900,0.0566,0.0566,up,< 0.30%,0,
2026-01-26,AAPL,247.5500,250.9474,1.3724,1.3724,up,1.00–1.50%,0,
2026-01-27,AAPL,251.0400,256.2500,2.0754,2.0754,up,> 1.50%,0,
2026-01-28,AAPL,259.0300,258.2800,-0.2895,0.2895,down,< 0.30%,1,2026-01-28 11:00:00
2026-01-29,AAPL,255.7100,256.2600,0.2151,0.2151,up,< 0.30%,1,2026-01-29 10:00:00
2026-01-30,AAPL,257.5500,259.3500,0.6989,0.6989,up,0.50–1.00%,1,2026-01-30 10:00:00
2026-01-31,AAPL,258.0100,258.7900,0.3023,0.3023,up,0.30–0.50%,0,
2026-02-02,AAPL,258.7400,262.5413,1.4692,1.4692,up,1.00–1.50%,1,2026-02-02 11:00:00
2026-02-03,AAPL,257.1600,268.6000,4.4486,4.4486,up,> 1.50%,0,
2026-02-04,AAPL,268.3300,269.4600,0.4211,0.4211,up,0.30–0.50%,0,
2026-02-05,AAPL,270.4200,274.5000,1.5088,1.5088,up,> 1.50%,0,
2026-02-06,AAPL,275.6000,275.7500,0.0544,0.0544,up,< 0.30%,1,2026-02-06 09:30:00
2026-02-07,AAPL,275.9400,276.9300,0.3588,0.3588,up,0.30–0.50%,0,
2026-02-09,AAPL,276.9900,274.8400,-0.7762,0.7762,down,0.50–1.00%,1,2026-02-09 09:30:00
2026-02-10,AAPL,277.5500,273.4300,-1.4844,1.4844,down,1.00–1.50%,0,
2026-02-11,AAPL,273.8000,274.4800,0.2484,0.2484,up,< 0.30%,1,2026-02-11 11:00:00
2026-02-12,AAPL,274.1800,275.7600,0.5763,0.5763,up,0.50–1.00%,1,2026-02-12 10:00:00
2026-02-13,AAPL,274.4000,261.2500,-4.7923,4.7923,down,> 1.50%,1,2026-02-13 15:05:00
2026-02-14,AAPL,263.3100,255.4000,-3.0041,3.0041,down,> 1.50%,0,
2026-02-17,AAPL,255.3000,258.7000,1.3318,1.3318,up,1.00–1.50%,1,2026-02-17 11:00:00
2026-02-18,AAPL,256.0800,264.4000,3.2490,3.2490,up,> 1.50%,0,
2026-02-19,AAPL,263.4500,263.2500,-0.0759,0.0759,down,< 0.30%,1,2026-02-19 10:00:00
2026-02-20,AAPL,262.8500,261.5400,-0.4984,0.4984,down,0.30–0.50%,1,2026-02-20 10:45:00
2026-02-21,AAPL,259.2500,264.4500,2.0058,2.0058,up,> 1.50%,0,
2026-02-23,AAPL,264.4900,265.3850,0.3384,0.3384,up,0.30–0.50%,1,2026-02-23 09:30:00
2026-02-24,AAPL,262.6200,266.8700,1.6183,1.6183,up,> 1.50%,0,
2026-02-25,AAPL,267.6100,271.7900,1.5620,1.5620,up,> 1.50%,0,
2026-02-26,AAPL,270.6900,274.3900,1.3669,1.3669,up,1.00–1.50%,0,
2026-02-27,AAPL,274.4600,271.5000,-1.0785,1.0785,down,1.00–1.50%,1,2026-02-27 15:05:00
2026-02-28,AAPL,272.8300,263.4400,-3.4417,3.4417,down,> 1.50%,0,
2026-03-02,AAPL,263.5500,262.1550,-0.5293,0.5293,down,0.50–1.00%,1,2026-03-02 10:00:00
2026-03-03,AAPL,261.5000,263.9700,0.9446,0.9446,up,0.50–1.00%,1,2026-03-03 11:00:00
2026-03-04,AAPL,262.7000,263.5500,0.3236,0.3236,up,0.30–0.50%,1,2026-03-04 10:00:00
2026-03-05,AAPL,263.5000,262.7500,-0.2846,0.2846,down,< 0.30%,1,2026-03-05 13:30:00
2026-03-06,AAPL,261.9700,260.2200,-0.6680,0.6680,down,0.50–1.00%,0,
2026-03-07,AAPL,257.1900,256.8500,-0.1322,0.1322,down,< 0.30%,0,
2026-03-09,AAPL,256.6500,253.8300,-1.0988,1.0988,down,1.00–1.50%,1,2026-03-09 15:00:00
2026-03-10,AAPL,255.0200,259.2100,1.6430,1.6430,up,> 1.50%,1,2026-03-10 15:05:00
2026-03-11,AAPL,259.3000,260.7600,0.5631,0.5631,up,0.50–1.00%,1,2026-03-11 15:05:00
2026-03-12,AAPL,260.2800,260.3000,0.0077,0.0077,up,< 0.30%,1,2026-03-12 11:00:00
2026-03-13,AAPL,260.2600,255.0000,-2.0211,2.0211,down,> 1.50%,0,
2026-03-16,AAPL,256.6400,250.7100,-2.3106,2.3106,down,> 1.50%,0,
2026-03-17,AAPL,251.4600,252.2600,0.3181,0.3181,up,0.30–0.50%,1,2026-03-17 11:35:00
2026-03-18,AAPL,253.3000,255.0000,0.6711,0.6711,up,0.50–1.00%,1,2026-03-18 15:05:00
2025-02-04,AMD,113.3300,115.5900,1.9942,1.9942,up,> 1.50%,0,
2025-02-05,AMD,115.4300,107.9200,-6.5061,6.5061,down,> 1.50%,1,2025-02-05 15:00:00
2025-02-06,AMD,107.6800,112.1150,4.1187,4.1187,up,> 1.50%,0,
2025-02-07,AMD,111.1700,109.5400,-1.4662,1.4662,down,1.00–1.50%,0,
2025-02-10,AMD,109.6300,108.6668,-0.8786,0.8786,down,0.50–1.00%,1,2025-02-10 09:35:00
2025-02-11,AMD,108.4000,110.1500,1.6144,1.6144,up,> 1.50%,0,
2025-02-12,AMD,109.1800,109.5964,0.3814,0.3814,up,0.30–0.50%,1,2025-02-12 09:30:00
2025-02-13,AMD,109.8000,112.9100,2.8324,2.8324,up,> 1.50%,0,
2025-02-14,AMD,112.8100,113.7700,0.8510,0.8510,up,0.50–1.00%,1,2025-02-14 09:30:00
2025-02-18,AMD,112.2600,114.2050,1.7326,1.7326,up,> 1.50%,0,
2025-02-19,AMD,114.1900,113.8100,-0.3328,0.3328,down,0.30–0.50%,1,2025-02-19 09:30:00
2025-02-20,AMD,114.9300,115.5000,0.4960,0.4960,up,0.30–0.50%,1,2025-02-20 09:30:00
2025-02-21,AMD,115.0500,115.0500,0.0000,0.0000,down,< 0.30%,1,2025-02-21 09:30:00
2025-02-24,AMD,114.8500,110.3000,-3.9617,3.9617,down,> 1.50%,0,
2025-02-25,AMD,111.6700,107.6099,-3.6358,3.6358,down,> 1.50%,0,
2025-02-26,AMD,107.8200,104.5800,-3.0050,3.0050,down,> 1.50%,0,
2025-02-27,AMD,105.0800,105.5200,0.4187,0.4187,up,0.30–0.50%,1,2025-02-27 09:30:00
2025-02-28,AMD,105.9200,99.2700,-6.2783,6.2783,down,> 1.50%,0,
2025-03-03,AMD,99.9900,101.8958,1.9060,1.9060,up,> 1.50%,1,2025-03-03 09:55:00
2025-03-04,AMD,101.0800,97.4200,-3.6209,3.6209,down,> 1.50%,0,
2025-03-05,AMD,95.8600,100.5600,4.9030,4.9030,up,> 1.50%,0,
2025-03-06,AMD,100.6700,99.3150,-1.3460,1.3460,down,1.00–1.50%,1,2025-03-06 10:20:00
2025-03-07,AMD,99.7000,99.0000,-0.7021,0.7021,down,0.50–1.00%,1,2025-03-07 09:40:00
2025-03-10,AMD,98.8200,98.9600,0.1417,0.1417,up,< 0.30%,1,2025-03-10 09:30:00
2025-03-11,AMD,98.6300,97.1100,-1.5411,1.5411,down,> 1.50%,1,2025-03-11 12:25:00
2025-03-12,AMD,97.6200,99.4800,1.9053,1.9053,up,> 1.50%,1,2025-03-12 11:00:00
2025-03-13,AMD,99.6800,99.5300,-0.1505,0.1505,down,< 0.30%,1,2025-03-13 09:30:00
2025-03-14,AMD,100.0500,100.1200,0.0700,0.0700,up,< 0.30%,1,2025-03-14 09:30:00
2025-03-17,AMD,99.4800,105.2100,5.7600,5.7600,up,> 1.50%,0,
2025-03-18,AMD,102.5800,103.6050,0.9992,0.9992,up,0.50–1.00%,1,2025-03-18 11:00:00
2025-03-19,AMD,103.7200,102.9500,-0.7424,0.7424,down,0.50–1.00%,1,2025-03-19 09:30:00
2025-03-20,AMD,103.8900,106.5485,2.5590,2.5590,up,> 1.50%,0,
2025-03-21,AMD,105.4400,104.4400,-0.9484,0.9484,down,0.50–1.00%,1,2025-03-21 09:30:00
2025-03-24,AMD,105.8200,109.8516,3.8099,3.8099,up,> 1.50%,0,
2025-03-25,AMD,109.5400,114.4343,4.4680,4.4680,up,> 1.50%,0,
2025-03-26,AMD,113.7000,115.4600,1.5479,1.5479,up,> 1.50%,1,2025-03-26 09:45:00
2025-03-27,AMD,114.2000,105.9707,-7.2060,7.2060,down,> 1.50%,0,
2025-03-28,AMD,106.4000,105.4268,-0.9147,0.9147,down,0.50–1.00%,1,2025-03-28 09:40:00
2025-03-31,AMD,105.2900,99.8900,-5.1287,5.1287,down,> 1.50%,0,
2025-04-01,AMD,100.3000,101.3300,1.0269,1.0269,up,1.00–1.50%,0,
2025-04-02,AMD,102.3800,101.5300,-0.8302,0.8302,down,0.50–1.00%,1,2025-04-02 09:35:00
2025-04-03,AMD,101.3000,98.7600,-2.5074,2.5074,down,> 1.50%,1,2025-04-03 15:00:00
2025-04-04,AMD,97.3000,89.7699,-7.7391,7.7391,down,> 1.50%,0,
2025-04-07,AMD,90.2100,80.8800,-10.3425,10.3425,down,> 1.50%,0,
2025-04-08,AMD,83.8200,87.1300,3.9489,3.9489,up,> 1.50%,1,2025-04-08 11:00:00
2025-04-09,AMD,84.8500,79.3624,-6.4674,6.4674,down,> 1.50%,0,
2025-04-10,AMD,77.9000,92.2900,18.4724,18.4724,up,> 1.50%,0,
2025-04-11,AMD,93.6800,91.3000,-2.5406,2.5406,down,> 1.50%,1,2025-04-11 09:40:00
2025-04-14,AMD,90.3200,96.7800,7.1523,7.1523,up,> 1.50%,0,
2025-04-15,AMD,97.5500,95.6299,-1.9683,1.9683,down,> 1.50%,0,
2025-04-16,AMD,94.1700,89.4600,-5.0016,5.0016,down,> 1.50%,1,2025-04-16 15:00:00
2025-04-17,AMD,88.8200,87.9125,-1.0217,1.0217,down,1.00–1.50%,1,2025-04-17 09:30:00
2025-04-21,AMD,88.9000,85.9400,-3.3296,3.3296,down,> 1.50%,1,2025-04-21 15:10:00
2025-04-22,AMD,85.3300,85.5328,0.2377,0.2377,up,< 0.30%,0,
2025-04-23,AMD,86.7100,92.3551,6.5103,6.5103,up,> 1.50%,1,2025-04-23 15:00:00
2025-04-24,AMD,91.3200,90.6550,-0.7282,0.7282,down,0.50–1.00%,1,2025-04-24 09:30:00
2025-04-25,AMD,91.1800,93.9400,3.0270,3.0270,up,> 1.50%,0,
2025-04-28,AMD,93.3000,96.1500,3.0547,3.0547,up,> 1.50%,1,2025-04-28 15:35:00
2025-04-29,AMD,96.0100,95.8100,-0.2083,0.2083,down,< 0.30%,1,2025-04-29 09:30:00
2025-04-30,AMD,95.9800,93.5300,-2.5526,2.5526,down,> 1.50%,1,2025-04-30 15:00:00
2025-05-01,AMD,92.8600,99.0250,6.6390,6.6390,up,> 1.50%,0,
2025-05-02,AMD,99.3500,99.0800,-0.2718,0.2718,down,< 0.30%,1,2025-05-02 09:35:00
2025-05-05,AMD,98.1000,100.3300,2.2732,2.2732,up,> 1.50%,1,2025-05-05 11:35:00
2025-05-06,AMD,98.6000,98.5500,-0.0507,0.0507,down,< 0.30%,1,2025-05-06 09:30:00
2025-05-07,AMD,99.7600,102.5200,2.7666,2.7666,up,> 1.50%,1,2025-05-07 09:45:00
2025-05-08,AMD,100.0400,103.2800,3.2387,3.2387,up,> 1.50%,0,
2025-05-09,AMD,101.7900,103.1750,1.3606,1.3606,up,1.00–1.50%,1,2025-05-09 09:40:00
2025-05-12,AMD,102.5400,109.2900,6.5828,6.5828,up,> 1.50%,0,
2025-05-13,AMD,110.6500,110.1750,-0.4293,0.4293,down,0.30–0.50%,1,2025-05-13 10:05:00
2025-05-14,AMD,109.8000,122.1150,11.2158,11.2158,up,> 1.50%,0,
2025-05-15,AMD,116.6800,117.3600,0.5828,0.5828,up,0.50–1.00%,1,2025-05-15 09:35:00
2025-05-16,AMD,116.9300,117.2924,0.3099,0.3099,up,0.30–0.50%,1,2025-05-16 09:35:00
2025-05-19,AMD,117.9600,114.4000,-3.0180,3.0180,down,> 1.50%,0,
2025-05-20,AMD,115.3000,113.7600,-1.3356,1.3356,down,1.00–1.50%,1,2025-05-20 15:10:00
2025-05-21,AMD,114.5600,113.9699,-0.5151,0.5151,down,0.50–1.00%,1,2025-05-21 09:30:00
2025-05-22,AMD,114.2000,111.5200,-2.3468,2.3468,down,> 1.50%,0,
2025-05-23,AMD,112.4800,108.6400,-3.4139,3.4139,down,> 1.50%,0,
2025-05-27,AMD,107.3100,112.7594,5.0782,5.0782,up,> 1.50%,0,
2025-05-28,AMD,113.7800,114.5200,0.6504,0.6504,up,0.50–1.00%,1,2025-05-28 09:50:00
2025-05-29,AMD,115.5000,114.9400,-0.4848,0.4848,down,0.30–0.50%,1,2025-05-29 09:30:00
2025-05-30,AMD,115.4600,110.9800,-3.8801,3.8801,down,> 1.50%,0,
2025-06-02,AMD,111.9000,112.9101,0.9027,0.9027,up,0.50–1.00%,1,2025-06-02 09:30:00
2025-06-03,AMD,111.3000,113.8200,2.2642,2.2642,up,> 1.50%,0,
2025-06-04,AMD,114.8700,117.5900,2.3679,2.3679,up,> 1.50%,0,
2025-06-05,AMD,117.8100,118.7000,0.7555,0.7555,up,0.50–1.00%,1,2025-06-05 09:35:00
2025-06-06,AMD,118.8300,117.9000,-0.7826,0.7826,down,0.50–1.00%,0,
