streak_len,streak_bin,date,bar_num,bar_label,next_bar_ret,next_2bar_ret,rsi,vix,vix_bucket,ticker,split
2,2,2025-09-30,1,2025-09-30_B1,0.012327909887359191,0.011389236545682059,49.1664097829383,16.12,<20,AMD,A
2,2,2025-10-03,1,2025-10-03_B1,-0.006996381182147316,0.2659831121833534,56.9897412546882,16.63,<20,AMD,A
3,3,2025-10-03,2,2025-10-03_B2,0.27490281827016533,0.23688046647230324,54.53474437008757,16.63,<20,AMD,A
2,2,2025-10-10,2,2025-10-10_B2,0.009039653324635374,0.008340711057266631,63.71528603286087,16.43,<20,AMD,B
2,2,2025-10-17,1,2025-10-17_B1,0.008696028381067835,0.0459029159816562,64.1334227522467,25.31,>=25,AMD,A
2,2,2025-10-21,1,2025-10-21_B1,-0.0033073767060203484,-0.05237377543330829,66.19014970200662,18.23,<20,AMD,B
3,3,2025-10-21,2,2025-10-21_B2,-0.04922921829713949,-0.0328894862855462,65.39509752097163,18.23,<20,AMD,B
4,4,2025-10-22,1,2025-10-22_B1,0.017185774243428386,0.029909432295118225,54.86600763327107,17.87,<20,AMD,B
2,2,2025-10-30,2,2025-10-30_B2,0.0014123185562965289,0.004550804236955655,61.69037870255544,16.92,<20,AMD,A
2,2,2025-11-04,2,2025-11-04_B2,0.03382511694854256,0.02338970852824755,53.926721686362626,17.17,<20,AMD,B
2,2,2025-11-06,1,2025-11-06_B1,-0.01618846520101021,-0.049517658261913663,45.35371518176158,18.01,<20,AMD,A
3,3,2025-11-06,2,2025-11-06_B2,-0.03387761972897909,-0.017086103863311178,42.66476882271638,18.01,<20,AMD,B
4,4,2025-11-07,1,2025-11-07_B1,0.017380319728187522,0.06817092825717648,37.707920202017306,19.5,<20,AMD,A
2,2,2025-11-11,1,2025-11-11_B1,-0.0030636226288399773,0.07268759442672483,45.62428229989446,17.6,<20,AMD,B
3,3,2025-11-11,2,2025-11-11_B2,0.07598400336771198,0.08983371921700684,45.12886828065559,17.6,<20,AMD,A
2,2,2025-11-13,2,2025-11-13_B2,0.00915359490302021,-0.0049598774144119446,51.48027217364213,17.51,<20,AMD,A
2,2,2025-11-17,1,2025-11-17_B1,-0.006155244350807538,-0.03573346552650063,47.11405072510339,19.83,<20,AMD,B
3,3,2025-11-17,2,2025-11-17_B2,-0.029761409926012238,-0.043062598719760634,46.085078566775636,19.83,<20,AMD,B
4,4,2025-11-18,1,2025-11-18_B1,-0.013709193728043821,-0.05380858538257208,41.405346009652845,22.38,20-25,AMD,B
5,5,2025-11-18,2,2025-11-18_B2,-0.040656763096168815,-0.0290157240900009,39.47597729556145,22.38,20-25,AMD,B
6,6,2025-11-19,1,2025-11-19_B1,0.012134383772525483,-0.03549760028977634,34.42329687933956,24.69,20-25,AMD,A
2,2,2025-11-20,2,2025-11-20_B2,-0.022032417742405087,-0.011210327089197333,28.954604798686873,23.66,20-25,AMD,B
3,3,2025-11-21,1,2025-11-21_B1,0.011065899166335796,0.06758634378721702,27.238228262313015,26.42,>=25,AMD,A
2,2,2025-11-25,1,2025-11-25_B1,0.029826139088729012,0.06619704236610711,32.46962269870711,20.52,20-25,AMD,B
2,2,2025-12-02,2,2025-12-02_B2,0.005297890138488644,0.011199925643647163,43.98258474850128,17.24,<20,AMD,B
2,2,2025-12-04,2,2025-12-04_B2,0.015556996018149893,0.008936012593758714,44.918348264947085,16.08,<20,AMD,B
2,2,2025-12-10,1,2025-12-10_B1,0.009575050155024595,-0.008617545139522098,48.360654651312366,16.93,<20,AMD,A
2,2,2025-12-12,2,2025-12-12_B2,-0.0020872865275142205,-0.015275142314990506,39.66930393605384,14.85,<20,AMD,A
3,3,2025-12-15,1,2025-12-15_B1,-0.013215440197756232,-0.013928503517779077,39.24949685014539,15.74,<20,AMD,B
4,4,2025-12-15,2,2025-12-15_B2,-0.0007226129684941019,0.007033432893342227,36.61311299534136,15.74,<20,AMD,B
5,5,2025-12-16,1,2025-12-16_B1,0.007761654534059611,-0.033505278889263926,36.470765256725585,16.5,<20,AMD,B
2,2,2025-12-17,2,2025-12-17_B2,0.02261255804562886,0.014435695538057668,29.71358213514914,16.48,<20,AMD,A
2,2,2025-12-29,1,2025-12-29_B1,0.005830223880597014,0.00373134328358201,51.44623883452336,13.6,<20,AMD,B
2,2,2026-01-05,2,2026-01-05_B2,-0.03315841852890623,-0.03089658916131373,59.72546544843667,14.51,<20,AMD,B
3,3,2026-01-06,1,2026-01-06_B1,0.0023394001777944135,-0.01894914144013467,46.291312040983776,14.9,<20,AMD,B
2,2,2026-01-26,2,2026-01-26_B2,-0.002268024828903363,0.0028648734680884885,66.19946211125361,16.09,<20,AMD,A
3,3,2026-01-27,1,2026-01-27_B1,0.0051445663010966786,0.004466600199401813,65.43971328148237,16.15,<20,AMD,A
2,2,2026-01-30,2,2026-01-30_B2,0.04573866035982774,0.04012163189458569,46.13512516903517,16.88,<20,AMD,A
2,2,2026-02-04,2,2026-02-04_B2,-0.07015778641664762,-0.08278069974845641,35.198470075217784,18.0,<20,AMD,A
3,3,2026-02-05,1,2026-02-05_B1,-0.013575328316364129,-0.020215434558064106,28.918128959428216,18.64,<20,AMD,B
4,4,2026-02-05,2,2026-02-05_B2,-0.00673148840688119,-0.010271752680129654,27.951772820865315,18.64,<20,AMD,A
5,5,2026-02-06,1,2026-02-06_B1,-0.0035642570281123474,0.03739959839357439,27.468260498207883,21.77,20-25,AMD,B
6,6,2026-02-06,2,2026-02-06_B2,0.041110383394629434,0.04977580734545818,27.20175609143358,21.77,20-25,AMD,B
2,2,2026-02-11,1,2026-02-11_B1,0.011656557998483738,-0.016300227445034107,39.80118935579154,17.79,<20,AMD,B
2,2,2026-02-12,2,2026-02-12_B2,0.012627489072365198,0.007090820786789742,37.29979855009683,17.65,<20,AMD,B
2,2,2026-02-17,1,2026-02-17_B1,-0.001917121368529788,-0.006193776729096098,36.512610882121635,20.6,20-25,AMD,A
3,3,2026-02-17,2,2026-02-17_B2,-0.004284869976359361,-0.014430654058313527,36.24926376490981,20.6,20-25,AMD,B
4,4,2026-02-18,1,2026-02-18_B1,-0.010189444526883187,-0.006875401889498869,35.631868065000916,20.29,20-25,AMD,B
5,5,2026-02-18,2,2026-02-18_B2,0.0033481585128178875,0.016490929988506237,34.14876260875276,20.29,20-25,AMD,B
2,2,2026-02-23,2,2026-02-23_B2,0.09974567650050872,0.08758901322482197,33.82247078819029,19.09,<20,AMD,A
2,2,2026-02-25,1,2026-02-25_B1,-0.007530829332580223,-0.04767956321189869,52.350632329255255,19.55,<20,AMD,B
3,3,2026-02-25,2,2026-02-25_B2,-0.04045338139049607,-0.03395617945556305,50.727735731784065,19.55,<20,AMD,B
4,4,2026-02-26,1,2026-02-26_B1,0.006771116492858083,-0.019621410566895658,43.06315362462287,17.93,<20,AMD,A
2,2,2026-03-03,2,2026-03-03_B2,0.05403990155521806,0.05781012724511699,35.90257325261403,21.44,20-25,AMD,B
2,2,2026-03-06,2,2026-03-06_B2,0.020732657833203477,0.05346843335931422,40.745229708624265,23.75,20-25,AMD,A
2,2,2026-03-12,1,2026-03-12_B1,-0.004930073448032949,-0.023895764161384444,46.49969783190949,24.23,20-25,AMD,B
3,3,2026-03-12,2,2026-03-12_B2,-0.019059656218402478,-0.021991911021233684,45.59072126373899,24.23,20-25,AMD,A
4,4,2026-03-13,1,2026-03-13_B1,-0.0029892284698243184,0.023140751430191255,42.17518055676158,27.29,>=25,AMD,A
5,5,2026-03-13,2,2026-03-13_B2,0.02620832256397013,0.016283277332644123,41.65810519817247,27.29,>=25,AMD,A
2,2,2026-03-17,1,2026-03-17_B1,0.0013772699449092545,0.018669659253213615,45.18898277284695,,>=25,AMD,A
2,2,2025-02-05,2,2025-02-05_B2,0.007369134338472002,0.011096052854480792,,,>=25,AMZN,B
2,2,2025-02-07,2,2025-02-07_B2,0.014488958715196044,0.017412935323383127,,,>=25,AMZN,B
2,2,2025-02-12,2,2025-02-12_B2,-0.003189165574486755,0.006378331148973386,33.442390264881396,16.02,<20,AMZN,B
3,3,2025-02-13,1,2025-02-13_B1,0.009598106674847817,0.0021913485559013016,32.19713156396632,15.89,<20,AMZN,A
2,2,2025-02-24,2,2025-02-24_B2,-0.014671996237949703,0.0007053844345168384,23.813023061190464,18.21,<20,AMZN,B
3,3,2025-02-25,1,2025-02-25_B1,0.015606357084904359,0.02457881926215819,21.27583970351465,18.98,<20,AMZN,B
2,2,2025-02-27,1,2025-02-27_B1,-0.02311002994011975,-0.024560254491017966,32.977090914645586,19.1,<20,AMZN,B
3,3,2025-02-27,2,2025-02-27_B2,-0.001484532132937469,0.016665070395556068,27.53223400562601,19.1,<20,AMZN,B
4,4,2025-02-28,1,2025-02-28_B1,0.01817658625485598,-0.005515323006090726,27.228414321329694,21.13,20-25,AMZN,B
2,2,2025-03-03,2,2025-03-03_B2,-0.010485247500609635,-0.0058034625701048415,28.759850518552184,19.63,<20,AMZN,B
3,3,2025-03-04,1,2025-03-04_B1,0.004731394775751641,0.023558403154263188,26.85579064873312,22.78,20-25,AMZN,B
2,2,2025-03-06,2,2025-03-06_B2,-0.017638266068759303,-0.007224713502740353,30.654140903690774,21.93,20-25,AMZN,A
3,3,2025-03-07,1,2025-03-07_B1,0.010600527490363174,-0.0201866504361939,27.561267192059802,24.87,20-25,AMZN,A
2,2,2025-03-13,1,2025-03-13_B1,0.007167714122474396,0.02669713810834668,32.784481650503,24.23,20-25,AMZN,A
2,2,2025-03-17,2,2025-03-17_B2,-0.01935154454940001,-0.015062547868266473,39.62001496195036,21.77,20-25,AMZN,B
3,3,2025-03-18,1,2025-03-18_B1,0.004373633239612639,0.0008330729980214339,35.203451789705056,20.51,20-25,AMZN,B
2,2,2025-03-26,2,2025-03-26_B2,0.003530757372320891,0.0012929534039484356,51.63274098137063,17.15,<20,AMZN,B
2,2,2025-03-28,1,2025-03-28_B1,0.0015597379640219556,-0.0194447332848082,37.64508044708722,18.69,<20,AMZN,B
2,2,2025-04-03,1,2025-04-03_B1,-0.014857774095553701,-0.03452085059375863,31.724307410159568,21.51,20-25,AMZN,A
3,3,2025-04-03,2,2025-04-03_B2,-0.019959632204530176,-0.04137699035658232,29.75923574789003,21.51,20-25,AMZN,A
4,4,2025-04-04,1,2025-04-04_B1,-0.02185354691075527,-0.00011441647597259857,27.34516908975523,30.02,>=25,AMZN,B
5,5,2025-04-04,2,2025-04-04_B2,0.02222482161656341,0.026143408585799503,25.00152316172752,30.02,>=25,AMZN,B
2,2,2025-04-08,2,2025-04-08_B2,0.05950084750716001,0.11607925653164992,29.040981979255363,46.98,>=25,AMZN,B
2,2,2025-04-16,2,2025-04-16_B2,-0.0073972131429554,-0.010321692757612152,39.81648968586089,30.12,>=25,AMZN,A
3,3,2025-04-17,1,2025-04-17_B1,-0.0029462738301559268,-0.043096476025418884,38.65488433983039,32.64,>=25,AMZN,B
4,4,2025-04-17,2,2025-04-17_B2,-0.04026884524016465,-0.03059273422562142,38.18063802615119,32.64,>=25,AMZN,A
5,5,2025-04-21,1,2025-04-21_B1,0.010082105771552862,0.04467519922723984,32.35503631536099,29.65,>=25,AMZN,B
2,2,2025-05-05,1,2025-05-05_B1,-0.006774055899295828,-0.010347770428845732,53.90528004613069,22.68,20-25,AMZN,B
3,3,2025-05-05,2,2025-05-05_B2,-0.0035980881800119,-0.006712851082111594,51.97993678031992,22.68,20-25,AMZN,A
4,4,2025-05-06,1,2025-05-06_B1,-0.0031260105637597505,0.018594373180985325,50.94611961292161,23.64,20-25,AMZN,A
5,5,2025-05-06,2,2025-05-06_B2,0.021788494809688586,0.020599048442906585,50.01869582558895,23.64,20-25,AMZN,B
2,2,2025-05-14,1,2025-05-14_B1,0.0021450021450022264,-0.0203536870203536,71.87204571207788,18.22,<20,AMZN,B
2,2,2025-05-15,2,2025-05-15_B2,-0.001462273347631034,0.0019496977968415173,62.56182134282437,18.62,<20,AMZN,B
3,3,2025-05-16,1,2025-05-16_B1,0.0034169676852484065,0.006833935370496813,61.99666751840573,17.83,<20,AMZN,A
2,2,2025-05-20,1,2025-05-20_B1,0.0007844290827082247,-0.01539442074814917,58.5418416476862,18.14,<20,AMZN,A
2,2,2025-05-23,1,2025-05-23_B1,-0.005049254987376773,0.019949507450126237,53.35494513466693,20.28,20-25,AMZN,B
3,3,2025-05-23,2,2025-05-23_B2,0.025125628140703432,0.024926613264341462,50.98813263817572,20.28,20-25,AMZN,B
2,2,2025-05-28,1,2025-05-28_B1,-0.003697217357462497,0.0041350457287409725,59.12377915006115,18.96,<20,AMZN,A
3,3,2025-05-28,2,2025-05-28_B2,0.007861328124999928,0.004394531249999889,57.11254105900308,18.96,<20,AMZN,A
2,2,2025-05-30,1,2025-05-30_B1,0.009769094138543466,0.01494967436352872,50.55213807253836,19.18,<20,AMZN,A
2,2,2025-06-10,1,2025-06-10_B1,0.006290180842699159,-0.0018500531890292108,67.58783456800172,17.16,<20,AMZN,B
2,2,2025-06-11,2,2025-06-11_B2,-0.0022048130599990564,0.00032837641319145096,57.68971906757817,16.95,<20,AMZN,B
3,3,2025-06-12,1,2025-06-12_B1,0.0025387870239775294,0.0025858015984955873,56.56024129030766,17.26,<20,AMZN,B
2,2,2025-06-17,2,2025-06-17_B2,0.00013965830268609998,-0.010614031004143201,58.22087797070133,19.11,<20,AMZN,A
2,2,2025-06-20,1,2025-06-20_B1,0.0014332807797047984,0.0009077444938129938,43.72796935186693,20.14,20-25,AMZN,A
2,2,2025-06-23,2,2025-06-23_B2,0.02523023791250969,0.020577513430544994,41.87014349794062,20.62,20-25,AMZN,A
2,2,2025-06-25,1,2025-06-25_B1,-0.0007068469911880009,0.018707883700108376,51.57223792303897,17.48,<20,AMZN,B
3,3,2025-06-25,2,2025-06-25_B2,0.01942846364236539,0.0239083278317457,51.17612251817866,17.48,<20,AMZN,B
2,2,2025-06-30,2,2025-06-30_B2,0.005834092980856888,0.004785779398359083,60.88897861352203,16.32,<20,AMZN,A
2,2,2025-07-02,1,2025-07-02_B1,-0.0019064911484340259,0.012709940989559613,61.876694020182484,16.83,<20,AMZN,A
3,3,2025-07-02,2,2025-07-02_B2,0.014644351464435141,0.01446243405493909,60.58945671065435,16.83,<20,AMZN,B
2,2,2025-07-07,1,2025-07-07_B1,0.0023772146221125866,-0.010719892352545354,65.85478533696322,16.38,<20,AMZN,A
2,2,2025-07-08,2,2025-07-08_B2,0.014908361447980351,0.014224491656788569,53.4866328185879,17.79,<20,AMZN,B
2,2,2025-07-10,1,2025-07-10_B1,-4.498627918480771e-05,0.014800485851815289,59.55710259882931,15.94,<20,AMZN,B
3,3,2025-07-10,2,2025-07-10_B2,0.014846140003599115,0.012191830124167751,59.523148336981876,15.94,<20,AMZN,B
2,2,2025-07-25,2,2025-07-25_B2,0.005875745269160914,0.005832541259828888,68.73783740635652,15.39,<20,AMZN,A
2,2,2025-07-29,1,2025-07-29_B1,-0.0029779887785929987,-0.005783340526542836,65.80794831006071,15.03,<20,AMZN,B
3,3,2025-07-29,2,2025-07-29_B2,-0.0028137310073156024,-0.0032466127007488854,62.4332332992531,15.03,<20,AMZN,A
4,4,2025-07-30,1,2025-07-30_B1,-0.0004341031429068533,0.017841639173467552,59.34579928209975,15.98,<20,AMZN,A
5,5,2025-07-30,2,2025-07-30_B2,0.018283679319030695,0.01672022930600201,58.86351910990624,15.98,<20,AMZN,B
2,2,2025-08-01,1,2025-08-01_B1,0.002426052066809789,-0.0072315013529906285,28.0750165438741,16.72,<20,AMZN,A
2,2,2025-08-04,2,2025-08-04_B2,0.015870017003589712,0.009871528433780481,26.368701975429445,20.38,20-25,AMZN,A
2,2,2025-08-11,2,2025-08-11_B2,0.0033879929529746578,0.00022586619686490014,46.82619970223046,15.15,<20,AMZN,A
2,2,2025-08-15,1,2025-08-15_B1,0.0037794865111429885,0.0026934271688605262,61.12349850348226,14.83,<20,AMZN,A
2,2,2025-08-19,2,2025-08-19_B2,-0.016709060608718542,-0.0184632926936234,54.24985518488432,14.99,<20,AMZN,A
3,3,2025-08-20,1,2025-08-20_B1,-0.0017840417465768952,-0.014495339190937068,46.113128375845946,15.57,<20,AMZN,A
4,4,2025-08-20,2,2025-08-20_B2,-0.01273401545954155,-0.008310620615700879,45.344188323552665,15.57,<20,AMZN,A
5,5,2025-08-21,1,2025-08-21_B1,0.004480448950036118,0.02986965966690801,40.20056028977274,15.69,<20,AMZN,B
2,2,2025-08-25,2,2025-08-25_B2,-0.0001755232787748126,0.003642108034578141,54.10410797924436,14.22,<20,AMZN,A
3,3,2025-08-26,1,2025-08-26_B1,0.003818301514154069,0.003730524467851632,54.00949350708185,14.79,<20,AMZN,A
2,2,2025-08-29,1,2025-08-29_B1,0.002626395272488609,-0.01497045305318445,52.5847681291876,14.43,<20,AMZN,A
2,2,2025-09-05,2,2025-09-05_B2,0.016399793388429763,0.015237603305785212,57.599133322316185,15.3,<20,AMZN,B
2,2,2025-09-10,2,2025-09-10_B2,0.003950510093336213,-0.0016930757542868954,48.95712418698691,15.04,<20,AMZN,B
2,2,2025-09-12,1,2025-09-12_B1,-0.001925348969500712,0.012295978646129621,45.545108857976665,14.71,<20,AMZN,A
3,3,2025-09-12,2,2025-09-12_B2,0.01424876145381209,0.014731027226094897,44.73300647214624,14.71,<20,AMZN,B
2,2,2025-09-17,1,2025-09-17_B1,0.002380025098446419,0.006707343459258224,49.88912667072114,16.36,<20,AMZN,B
2,2,2025-09-22,1,2025-09-22_B1,-0.00428696412948377,-0.02952755905511811,44.26032688387734,15.45,<20,AMZN,A
3,3,2025-09-22,2,2025-09-22_B2,-0.02534926632106146,-0.030225814954749124,42.42275563386373,15.45,<20,AMZN,A
4,4,2025-09-23,1,2025-09-23_B1,-0.005003380662609805,-0.004192021636240734,33.582303558092576,16.1,<20,AMZN,B
5,5,2025-09-23,2,2025-09-23_B2,0.0008154389779830497,-0.00240101476850594,32.19247320951263,16.1,<20,AMZN,A
2,2,2025-09-25,1,2025-09-25_B1,-0.003381002421528803,0.006990450952620282,29.913977166604496,16.18,<20,AMZN,B
3,3,2025-09-25,2,2025-09-25_B2,0.010406638243249486,0.007655984963095475,28.937989027508053,16.18,<20,AMZN,B
2,2,2025-10-03,1,2025-10-03_B1,-0.004083669857978934,-0.0006806116429964031,41.495883755460305,16.63,<20,AMZN,A
3,3,2025-10-03,2,2025-10-03_B2,0.0034170121645633058,0.006378422707184733,39.64455714126215,16.63,<20,AMZN,B
2,2,2025-10-09,1,2025-10-09_B1,0.01710508686525842,-0.021839131794024323,51.967358100751994,16.3,<20,AMZN,B
2,2,2025-10-10,2,2025-10-10_B2,0.017948836563815625,0.01771753712356022,38.0755050493409,16.43,<20,AMZN,A
2,2,2025-10-14,1,2025-10-14_B1,-0.011283175734320035,-0.024210862911698793,43.902424031082795,19.03,<20,AMZN,A
3,3,2025-10-14,2,2025-10-14_B2,-0.013075217150249419,-0.003742376640177427,40.10935972013099,19.03,<20,AMZN,A
4,4,2025-10-15,1,2025-10-15_B1,0.009456486119563606,0.008988343242357508,36.245430726939915,20.81,20-25,AMZN,A
2,2,2025-10-16,2,2025-10-16_B2,-0.009883910671826214,-0.00671359970161778,38.89676840322407,20.64,20-25,AMZN,A
3,3,2025-10-17,1,2025-10-17_B1,0.0032019588454113425,0.015633093186419894,35.80020014340671,25.31,>=25,AMZN,A
2,2,2025-10-30,1,2025-10-30_B1,-0.011312719045295164,0.09143338804844511,53.87715126107923,16.92,<20,AMZN,A
3,3,2025-10-30,2,2025-10-30_B2,0.10392174459301802,0.0956205689670644,49.0939302605023,16.92,<20,AMZN,A
2,2,2025-11-04,1,2025-11-04_B1,-0.0017609156761515896,0.0004002081082162497,67.57223330681202,17.17,<20,AMZN,B
3,3,2025-11-04,2,2025-11-04_B2,0.0021649360542035524,0.003287495489716526,67.00157452428596,17.17,<20,AMZN,B
2,2,2025-11-06,2,2025-11-06_B2,-0.010448804969352882,0.005471224649306775,57.721089274742454,18.01,<20,AMZN,B
3,3,2025-11-07,1,2025-11-07_B1,0.016088131365620352,0.03354811889420076,54.49000702171622,19.5,<20,AMZN,B
2,2,2025-11-12,1,2025-11-12_B1,-0.004929720920757709,-0.030067223467101226,56.507619120213285,17.28,<20,AMZN,B
3,3,2025-11-12,2,2025-11-12_B2,-0.02526203734032106,-0.027227317392728486,54.71278500332011,17.28,<20,AMZN,B
4,4,2025-11-13,1,2025-11-13_B1,-0.0020162137186541342,-0.007812828159784875,46.5869808599582,17.51,<20,AMZN,A
5,5,2025-11-13,2,2025-11-13_B2,-0.005808325266214889,-0.011953365040616202,46.014432265192475,17.51,<20,AMZN,A
6,6,2025-11-14,1,2025-11-14_B1,-0.006180940688370551,-0.01786545870200245,44.32770237714436,20.0,20-25,AMZN,A
7,7,2025-11-14,2,2025-11-14_B2,-0.011757188498402517,-0.008051118210862561,42.55058756492683,20.0,20-25,AMZN,B
8,8,2025-11-17,1,2025-11-17_B1,0.0037501616448985062,-0.03594982542350965,39.339788035007956,19.83,<20,AMZN,B
2,2,2025-11-18,2,2025-11-18_B2,-0.00894060562494388,0.0004942043310269801,30.942155826791748,22.38,20-25,AMZN,A
3,3,2025-11-19,1,2025-11-19_B1,0.009519923840609248,-0.003445305770887125,29.355777931026594,24.69,20-25,AMZN,B
2,2,2025-11-20,2,2025-11-20_B2,0.007230025328114175,0.016209993092332405,28.604476039583474,23.66,20-25,AMZN,B
2,2,2025-12-03,1,2025-12-03_B1,0.0017675461286428547,-0.015778582514226574,50.95586122164624,16.59,<20,AMZN,B
2,2,2025-12-08,1,2025-12-08_B1,-0.00026425897379432845,0.005549438449680646,42.390314227063854,15.41,<20,AMZN,A
3,3,2025-12-08,2,2025-12-08_B2,0.005815234151284167,0.004008987180051969,42.28331238164744,15.41,<20,AMZN,A
2,2,2025-12-12,2,2025-12-12_B2,-0.016888456607277037,-0.016136876077633873,41.90683251565149,14.85,<20,AMZN,B
3,3,2025-12-15,1,2025-12-15_B1,0.0007644916130772473,-0.004002338444934185,35.58852701158503,15.74,<20,AMZN,A
2,2,2025-12-31,2,2025-12-31_B2,-0.02261306532663316,-0.018800901057009198,52.92784666362793,14.33,<20,AMZN,B
3,3,2026-01-02,1,2026-01-02_B1,0.0039003634429571644,0.031069940608102076,39.07191711164168,14.95,<20,AMZN,A
2,2,2026-01-13,1,2026-01-13_B1,-0.0004531970995385021,-0.023277851021753483,58.01313751450151,15.12,<20,AMZN,A
3,3,2026-01-13,2,2026-01-13_B2,-0.02283500267919715,-0.024442520918346342,57.78247171194422,15.12,<20,AMZN,A
4,4,2026-01-14,1,2026-01-14_B1,-0.0016450837305436638,0.0069599696292234605,47.53198332658728,15.98,<20,AMZN,A
5,5,2026-01-14,2,2026-01-14_B2,0.008619232719283387,0.006295419976339279,46.90121186984111,15.98,<20,AMZN,A
2,2,2026-01-20,2,2026-01-20_B2,-0.015317381333564192,0.001038466531089008,38.08003618130219,15.86,<20,AMZN,A
3,3,2026-01-21,1,2026-01-21_B1,0.016610273761919415,0.033616030232455976,33.63066208335357,20.09,20-25,AMZN,A
2,2,2026-01-26,1,2026-01-26_B1,-0.0028442362389158723,0.016730801405387317,54.08802869218929,16.09,<20,AMZN,B
3,3,2026-01-26,2,2026-01-26_B2,0.019630872483221505,0.026342281879194636,52.81502501932579,16.09,<20,AMZN,B
2,2,2026-02-04,1,2026-02-04_B1,-0.00279562713844608,-0.02812317449720441,49.20436423289874,18.0,<20,AMZN,A
3,3,2026-02-04,2,2026-02-04_B2,-0.025398552240679616,-0.04209381145654631,48.058139680318114,18.0,<20,AMZN,A
4,4,2026-02-05,1,2026-02-05_B1,-0.017130345182895333,-0.12201614288167606,39.15819480623879,18.64,<20,AMZN,A
5,5,2026-02-05,2,2026-02-05_B2,-0.1067138426593282,-0.1086795090202245,34.61969347134146,18.64,<20,AMZN,B
6,6,2026-02-06,1,2026-02-06_B1,-0.0022004889975549566,0.03051344743276288,19.62309886751021,21.77,20-25,AMZN,A
7,7,2026-02-06,2,2026-02-06_B2,0.032786081842685603,0.02455280568488111,19.4559148259396,21.77,20-25,AMZN,B
2,2,2026-02-10,1,2026-02-10_B1,-0.003706199460916355,-0.016750096264921015,27.487843568515657,17.36,<20,AMZN,A
3,3,2026-02-10,2,2026-02-10_B2,-0.013092419923667848,-0.014396830764771332,27.04735897308153,17.36,<20,AMZN,A
4,4,2026-02-11,1,2026-02-11_B1,-0.0013217152927355112,-0.024133542196984565,25.49864772562171,17.79,<20,AMZN,B
5,5,2026-02-11,2,2026-02-11_B2,-0.02284201754815939,-0.021910690652418994,25.342950127491875,17.79,<20,AMZN,A
6,6,2026-02-12,1,2026-02-12_B1,0.000953097567093041,0.0037120642086782498,22.759851311420803,17.65,<20,AMZN,B
2,2,2026-02-19,1,2026-02-19_B1,0.00367358934169279,0.024735501567398174,35.29586870895393,19.62,<20,AMZN,B
2,2,2026-03-02,2,2026-03-02_B2,-0.0029298751200767786,0.0026897214217099052,46.85834865605361,19.86,<20,AMZN,A
3,3,2026-03-03,1,2026-03-03_B1,0.005636109639192579,0.04065706440579988,45.82375026095108,21.44,20-25,AMZN,B
2,2,2026-03-06,2,2026-03-06_B2,-0.016471140309713708,0.0015016424213983724,52.098585018002986,23.75,20-25,AMZN,A
