date,ticker,timestamp,direction,rsi,rsi_slope,rsi_phase_score,phase,zone,fwd_15m,fwd_30m,fwd_60m,fwd_eod
2025-12-30,BA,2025-12-30 13:20:00,LONG,65.55,3.4761,0.635,L5,3,-0.013177,-0.013358,-0.012906,-0.012545
2025-12-30,BA,2025-12-30 13:40:00,SHORT,47.46,-3.5787,0.9766,S3,3,-0.013373,-0.001145,-0.002061,-0.00174
2025-12-30,BA,2025-12-30 13:55:00,LONG,62.05,2.7965,0.7774,L4,3,-0.012067,-0.012293,-0.009445,-0.011479
2025-12-30,BA,2025-12-30 14:15:00,SHORT,48.56,-2.6961,0.9713,S3,4,0.000183,-0.002471,-0.00398,-0.000732
2025-12-30,BA,2025-12-30 14:50:00,LONG,52.26,1.1216,0.8224,L3,4,-0.000456,0.000183,-0.001597,-0.001689
2025-12-30,BA,2025-12-30 15:35:00,SHORT,46.48,-2.3396,0.9441,S3,5,-0.000686,0.005787,0.005329,-0.000595
2025-12-31,BA,2025-12-31 11:15:00,LONG,56.12,2.1215,0.9023,L4,2,-0.003614,-0.000229,-0.00517,0.002425
2025-12-31,BA,2025-12-31 12:20:00,SHORT,47.06,-1.2574,0.8438,S3,3,-0.005035,-0.005173,-6.9e-05,-0.007518
2025-12-31,BA,2025-12-31 12:35:00,LONG,54.69,1.6226,0.8802,L3,3,0.000137,4.6e-05,0.00032,0.002471
2025-12-31,BA,2025-12-31 13:15:00,SHORT,45.76,-0.4942,0.6417,S3,3,-3.2e-05,-0.006104,-0.00592,-0.007805
2025-12-31,BA,2025-12-31 13:45:00,LONG,55.33,1.8375,0.8935,L4,3,0.000229,-0.000183,-0.009006,0.001692
2026-01-02,BA,2026-01-02 09:30:00,SHORT,35.71,-3.7811,0.6953,S4,1,-0.000274,-0.009415,-0.016652,-0.008769
2026-01-02,BA,2026-01-02 10:15:00,LONG,54.06,1.227,0.8292,L3,2,0.005973,0.010758,-0.003883,-0.001827
2026-01-02,BA,2026-01-02 11:20:00,SHORT,45.48,0.1764,0.4094,S6,2,-0.000137,-0.000595,-0.001374,-0.00087
2026-01-02,BA,2026-01-02 11:45:00,LONG,66.86,4.2945,0.5726,L5,2,-0.017455,-0.015791,-0.016106,-0.017006
2026-01-02,BA,2026-01-02 11:55:00,SHORT,47.3,0.4927,0.3157,S6,2,-0.000183,-0.001557,-0.002701,-0.000458
2026-01-02,BA,2026-01-02 13:05:00,LONG,53.15,0.9433,0.777,L3,3,-0.000502,-0.000502,-0.003285,-0.003057
2026-01-02,BA,2026-01-02 13:55:00,SHORT,46.96,-0.9533,0.7801,S3,3,0.001829,0.000549,0.001143,0.000914
2026-01-05,BA,2026-01-05 09:30:00,LONG,92.81,9.2151,0.0072,L5,1,0.004448,0.002046,0.002133,-0.002978
